0.082748,0.876661,0.551588,0.164834,0.411255,0.777602,0.480370,0.985286,0.376739,0.749578,0.392989,0.829164,0.569081,0.063512,0.036822,0.133852,0.013672,0.075359,0.691714,0.534346,0.749911,0.913166,0.585150,0.726121,0.757081,0.377851,0.241085,0.205045,0.251442,0.274732,0.207228,0.878221,0.756999,0.046896,0.268672,0.022185,0.498165,0.476211,0.831371,0.307777,0.816386,0.967974,0.088408,0.791818,0.589956,0.480046,0.420536,0.784668,0.639361,0.805045
0.617264,0.980463,0.608088,0.636644,0.554816,0.091002,0.726397,0.547446,0.450910,0.910471,0.297959,0.523602,0.697642,0.796472,0.459347,0.842091,0.768918,0.066236,0.045861,0.620806,0.347413,0.209131,0.579650,0.341563,0.537263,0.460119,0.584766,0.400300,0.697668,0.180067,0.696501,0.411661,0.874318,0.515236,0.973110,0.601935,0.223849,0.821791,0.345083,0.347619,0.031805,0.548715,0.534424,0.355991,0.894217,0.128748,0.330100,0.321583,0.092291,0.481145
0.511657,0.156978,0.377286,0.002595,0.868301,0.084517,0.597278,0.986257,0.536591,0.924042,0.236117,0.759955,0.531266,0.720516,0.062341,0.147739,0.133117,0.687165,0.844441,0.749616,0.030472,0.867215,0.354147,0.397164,0.104869,0.737405,0.182284,0.563965,0.840710,0.089204,0.535336,0.233216,0.342927,0.473970,0.355104,0.648823,0.479582,0.584199,0.736822,0.557742,0.586535,0.564459,0.378773,0.337447,0.899647,0.607555,0.244353,0.498248,0.330348,0.933692
0.225333,0.365357,0.487810,0.850818,0.087888,0.805865,0.055653,0.842314,0.051635,0.018242,0.696961,0.997256,0.896610,0.575998,0.917396,0.005300,0.975067,0.490749,0.722896,0.820861,0.718457,0.535037,0.476619,0.838583,0.205078,0.967994,0.710952,0.199507,0.736247,0.529840,0.707230,0.767780,0.087290,0.506104,0.932014,0.320642,0.593883,0.369230,0.454268,0.548603,0.548922,0.201730,0.684572,0.087868,0.138825,0.002711,0.116696,0.473166,0.606102,0.794289
0.850727,0.745975,0.408518,0.932938,0.990929,0.205002,0.379229,0.926449,0.721597,0.048095,0.781514,0.827941,0.750502,0.799537,0.825133,0.186405,0.235692,0.633759,0.907866,0.316197,0.588307,0.682982,0.451949,0.713782,0.899667,0.624102,0.539781,0.438745,0.577486,0.355362,0.391482,0.531857,0.066619,0.229025,0.542849,0.431528,0.332816,0.730549,0.693718,0.166731,0.878629,0.495424,0.741461,0.573151,0.997693,0.752403,0.706980,0.778572,0.143128,0.204545
0.493981,0.754635,0.102916,0.536481,0.378822,0.457000,0.603958,0.502288,0.539861,0.486357,0.408955,0.771882,0.012203,0.598443,0.565508,0.716179,0.599029,0.826799,0.959075,0.342524,0.227351,0.423597,0.287930,0.614950,0.911852,0.139116,0.100795,0.256016,0.726096,0.592963,0.102213,0.918751,0.790085,0.023023,0.651367,0.771247,0.374435,0.068922,0.077321,0.104247,0.840440,0.910686,0.122811,0.235906,0.165521,0.186321,0.837491,0.332146,0.311444,0.227396
0.379306,0.744250,0.205580,0.787790,0.603722,0.114267,0.414505,0.863518,0.922960,0.465700,0.480837,0.918455,0.587068,0.032847,0.912749,0.248226,0.577632,0.165513,0.033879,0.311473,0.780496,0.277587,0.220097,0.212681,0.515174,0.975541,0.458989,0.557305,0.860632,0.535070,0.184463,0.299596,0.309937,0.397318,0.426789,0.799782,0.349387,0.468232,0.624976,0.377726,0.836565,0.587454,0.294045,0.714059,0.527648,0.534456,0.481088,0.497012,0.765356,0.102981
0.075503,0.753246,0.272302,0.897430,0.526578,0.800750,0.978931,0.839789,0.866994,0.407984,0.551723,0.253889,0.196113,0.505508,0.595049,0.339271,0.569444,0.887460,0.556722,0.720813,0.805315,0.988729,0.603197,0.806850,0.962649,0.944410,0.141082,0.406392,0.323990,0.086925,0.633241,0.735905,0.848128,0.122777,0.876444,0.642926,0.703946,0.910624,0.624761,0.335866,0.825107,0.363059,0.034228,0.830655,0.345192,0.773835,0.362758,0.861068,0.219511,0.974547
0.114238,0.565777,0.985367,0.471065,0.182107,0.484778,0.512458,0.741687,0.698846,0.402550,0.218023,0.645054,0.421704,0.132276,0.900572,0.691222,0.683184,0.822584,0.529662,0.815054,0.498091,0.067175,0.405248,0.497465,0.720203,0.106579,0.140019,0.263684,0.266498,0.732185,0.250731,0.633098,0.494274,0.573294,0.838107,0.404382,0.770911,0.422036,0.353871,0.958627,0.184371,0.090337,0.770986,0.068250,0.837079,0.437193,0.915514,0.721533,0.610405,0.949307
0.954087,0.135001,0.483755,0.269911,0.539843,0.162014,0.841530,0.846408,0.955236,0.154672,0.623333,0.474237,0.344384,0.351540,0.412794,0.704926,0.598286,0.459682,0.075933,0.077765,0.002339,0.967699,0.005254,0.103094,0.314597,0.807430,0.962099,0.790014,0.690560,0.521301,0.086705,0.958171,0.758392,0.638949,0.759036,0.724103,0.637232,0.980577,0.903364,0.646665,0.693175,0.051596,0.669917,0.044165,0.588264,0.999354,0.555807,0.473210,0.312855,0.120523
0.192599,0.115282,0.421763,0.795342,0.745065,0.054883,0.455144,0.522435,0.644547,0.650167,0.364697,0.560677,0.481062,0.884998,0.530265,0.441032,0.404485,0.572428,0.803977,0.538401,0.661655,0.737856,0.520168,0.426817,0.876665,0.417506,0.461943,0.990341,0.000238,0.185473,0.383964,0.932590,0.070030,0.009485,0.052684,0.088543,0.037597,0.479781,0.580757,0.271687,0.398287,0.091699,0.336370,0.522519,0.732272,0.003346,0.467311,0.297003,0.852822,0.715553
0.277266,0.910339,0.045101,0.109468,0.391630,0.124438,0.956416,0.797989,0.258983,0.588554,0.982331,0.884199,0.600798,0.903724,0.989185,0.743353,0.064986,0.401580,0.837826,0.230569,0.830643,0.120339,0.046945,0.384091,0.036732,0.957270,0.826206,0.800770,0.629778,0.216324,0.518260,0.597274,0.525032,0.260233,0.515248,0.491186,0.996336,0.897436,0.463381,0.622937,0.747872,0.034865,0.894921,0.860127,0.457432,0.391170,0.272959,0.476677,0.044377,0.852194
0.329051,0.931589,0.735213,0.281391,0.252649,0.005082,0.695714,0.048784,0.532603,0.962122,0.109469,0.894480,0.991475,0.061517,0.882906,0.516079,0.906514,0.571319,0.662112,0.543779,0.864493,0.733910,0.521260,0.868161,0.245286,0.157341,0.160400,0.334009,0.238690,0.930090,0.105834,0.698991,0.189222,0.881637,0.961315,0.465470,0.879071,0.005145,0.819947,0.228625,0.908701,0.001120,0.556182,0.756636,0.258688,0.193133,0.084098,0.326434,0.559844,0.115844
0.009072,0.818679,0.128449,0.283343,0.018428,0.432241,0.840122,0.392151,0.179497,0.753699,0.788807,0.173753,0.770854,0.947298,0.166378,0.770984,0.708572,0.473574,0.057920,0.074694,0.852415,0.990148,0.676052,0.445958,0.647574,0.594396,0.383612,0.065626,0.821513,0.371834,0.818786,0.252509,0.001029,0.158938,0.468539,0.944304,0.102194,0.854210,0.527024,0.825921,0.298374,0.839947,0.772823,0.230054,0.131335,0.868054,0.963237,0.031302,0.731270,0.909525
0.964520,0.760094,0.442299,0.311952,0.320743,0.724423,0.745837,0.200359,0.868123,0.714924,0.562750,0.471532,0.543233,0.159246,0.203701,0.091164,0.153658,0.453694,0.530354,0.017862,0.796798,0.294168,0.911836,0.967511,0.185459,0.462097,0.001232,0.598327,0.607306,0.247540,0.558413,0.225540,0.160825,0.651519,0.325925,0.590264,0.433247,0.984351,0.149581,0.464599,0.680457,0.395545,0.974700,0.721888,0.656984,0.757059,0.952649,0.907819,0.724285,0.749162
0.102792,0.570905,0.018368,0.482356,0.210350,0.346017,0.775805,0.941238,0.072416,0.534242,0.882533,0.082509,0.824514,0.357801,0.322095,0.977466,0.200859,0.693194,0.821441,0.041183,0.670385,0.951550,0.124220,0.896221,0.594777,0.616605,0.612944,0.298836,0.935202,0.947350,0.625305,0.783423,0.612258,0.484398,0.660820,0.553001,0.597476,0.783833,0.480904,0.040754,0.163999,0.438607,0.724827,0.593279,0.650294,0.479279,0.615742,0.329017,0.470183,0.744279
0.433655,0.043662,0.161673,0.020861,0.653263,0.332315,0.542479,0.493277,0.081526,0.403261,0.220561,0.418400,0.203578,0.840452,0.174193,0.960781,0.415907,0.846245,0.628765,0.735350,0.767724,0.504845,0.543301,0.513996,0.588058,0.029394,0.395515,0.606189,0.597724,0.792956,0.655009,0.992133,0.283855,0.359151,0.383847,0.465813,0.835998,0.235792,0.776000,0.405310,0.601855,0.632541,0.372849,0.512615,0.413031,0.069133,0.437165,0.097393,0.405021,0.592918
0.662621,0.095262,0.652123,0.312148,0.399046,0.857986,0.009030,0.588413,0.598714,0.396660,0.237028,0.234674,0.883710,0.442024,0.330889,0.448778,0.669390,0.145757,0.449434,0.587884,0.948583,0.252528,0.359251,0.379359,0.605538,0.356732,0.533512,0.781790,0.705386,0.446369,0.864216,0.558140,0.539906,0.034188,0.986693,0.122971,0.231131,0.051697,0.640003,0.224701,0.180010,0.088556,0.103309,0.584671,0.688208,0.397379,0.479897,0.685968,0.017380,0.323131
0.580112,0.254225,0.521730,0.342653,0.532245,0.125742,0.132715,0.143542,0.939820,0.732899,0.162382,0.188349,0.730829,0.156164,0.234561,0.963347,0.255307,0.661632,0.978631,0.374297,0.017516,0.244147,0.830877,0.864609,0.768519,0.113110,0.795510,0.918678,0.600610,0.940875,0.826839,0.666972,0.577185,0.348574,0.159287,0.604954,0.318112,0.866439,0.993337,0.752428,0.090482,0.288686,0.109110,0.650512,0.765191,0.925675,0.438172,0.901376,0.877891,0.317196
0.375672,0.296869,0.649075,0.328381,0.630209,0.609832,0.563439,0.380420,0.548500,0.596485,0.545687,0.444419,0.014667,0.587062,0.168444,0.642576,0.759344,0.500445,0.542364,0.951479,0.847167,0.914237,0.813766,0.108918,0.148992,0.526624,0.246070,0.476695,0.394365,0.549414,0.746876,0.715491,0.521234,0.822393,0.430862,0.896714,0.071280,0.954660,0.654693,0.380075,0.197154,0.479183,0.194558,0.166332,0.617352,0.523085,0.670096,0.929606,0.532260,0.580932
0.717636,0.399905,0.976725,0.823174,0.522481,0.123223,0.859416,0.799781,0.184585,0.295278,0.793407,0.185228,0.917752,0.424527,0.087039,0.815749,0.373510,0.526499,0.112304,0.002584,0.637985,0.515175,0.593539,0.793744,0.646606,0.174773,0.360773,0.905891,0.769945,0.556637,0.255645,0.302061,0.731958,0.851174,0.671425,0.809530,0.766656,0.149704,0.423945,0.152984,0.235236,0.869260,0.472892,0.535358,0.178446,0.312272,0.230246,0.206186,0.637961,0.256884
0.058455,0.141774,0.274540,0.597047,0.675841,0.442717,0.445791,0.724517,0.015821,0.341090,0.818707,0.603219,0.337227,0.905525,0.772623,0.264895,0.645290,0.595751,0.401188,0.366956,0.343560,0.617156,0.442410,0.831863,0.669603,0.069932,0.640168,0.271147,0.592812,0.680132,0.230829,0.456859,0.190325,0.052339,0.378476,0.362944,0.995480,0.446352,0.333570,0.580475,0.088767,0.961666,0.634960,0.754838,0.170478,0.409478,0.422689,0.821806,0.001237,0.300853
0.474887,0.382526,0.119829,0.974165,0.020026,0.737180,0.768600,0.243657,0.671558,0.092929,0.257047,0.787902,0.864686,0.608486,0.506838,0.159304,0.063109,0.117649,0.227357,0.341675,0.380910,0.346322,0.239055,0.509724,0.825286,0.279704,0.942387,0.873337,0.161764,0.786276,0.574587,0.566575,0.391043,0.501153,0.397179,0.539733,0.627950,0.674304,0.532481,0.721422,0.141278,0.211982,0.818735,0.322528,0.022894,0.153791,0.223614,0.957323,0.573041,0.932731
0.479354,0.313728,0.606371,0.139198,0.898262,0.829332,0.317531,0.952798,0.825201,0.666307,0.121762,0.478234,0.506108,0.232551,0.079965,0.776724,0.122035,0.594291,0.936449,0.876105,0.277753,0.851449,0.000333,0.017688,0.602553,0.364798,0.386461,0.564441,0.191782,0.211755,0.484602,0.754254,0.619498,0.297355,0.430337,0.170665,0.074630,0.782696,0.265387,0.177766,0.691618,0.618052,0.633190,0.228895,0.232646,0.220803,0.173753,0.655724,0.848016,0.724317
0.404798,0.654076,0.354236,0.525505,0.481635,0.176887,0.387079,0.963822,0.248580,0.133804,0.418581,0.790338,0.582148,0.680975,0.189695,0.618948,0.323500,0.834303,0.629299,0.198856,0.064617,0.042633,0.371409,0.265851,0.646090,0.499334,0.266019,0.149238,0.127200,0.864660,0.243478,0.651711,0.810686,0.614081,0.859565,0.392394,0.956222,0.133145,0.102150,0.658692,0.942831,0.808883,0.076417,0.279368,0.930319,0.253058,0.781170,0.825132,0.495452,0.386349
0.226965,0.889391,0.450620,0.882459,0.105693,0.988275,0.443273,0.047831,0.038022,0.746207,0.659036,0.802131,0.105368,0.035571,0.508579,0.387595,0.461947,0.991588,0.970750,0.942315,0.783843,0.354841,0.412131,0.549616,0.830534,0.068713,0.424297,0.082618,0.514658,0.898901,0.782485,0.227842,0.975991,0.667350,0.010428,0.255413,0.260713,0.069254,0.959827,0.478255,0.895815,0.322215,0.125234,0.474336,0.113957,0.486016,0.920297,0.520768,0.616500,0.156638
0.110808,0.598532,0.095012,0.375993,0.550092,0.388653,0.163684,0.273791,0.928318,0.675982,0.496048,0.012715,0.992415,0.671455,0.316922,0.879269,0.258432,0.544017,0.636071,0.221063,0.978397,0.748192,0.557813,0.180595,0.053858,0.320060,0.753187,0.269331,0.539556,0.727947,0.107944,0.685298,0.091871,0.965130,0.488394,0.150676,0.342384,0.413416,0.758185,0.743424,0.611941,0.105931,0.151569,0.093757,0.577173,0.877138,0.433801,0.160848,0.558042,0.811752
0.881451,0.277902,0.193954,0.879816,0.657560,0.310929,0.742348,0.815118,0.614978,0.687884,0.375260,0.538696,0.524159,0.848048,0.839964,0.832680,0.011032,0.749545,0.758676,0.678379,0.756265,0.841970,0.470319,0.502050,0.124714,0.385376,0.643365,0.780400,0.217209,0.137823,0.663042,0.001880,0.178373,0.029071,0.166885,0.181319,0.387674,0.402327,0.874262,0.510110,0.723405,0.104137,0.225439,0.702943,0.052804,0.486598,0.599369,0.602146,0.022933,0.322108
0.149000,0.695416,0.745925,0.981969,0.209842,0.825131,0.520297,0.373463,0.122377,0.735506,0.235858,0.371422,0.062542,0.801367,0.766589,0.733616,0.299444,0.173480,0.637553,0.496166,0.178252,0.685911,0.991126,0.747220,0.739986,0.950313,0.202936,0.565550,0.979647,0.165294,0.700252,0.585810,0.586479,0.697671,0.929617,0.782582,0.056136,0.852728,0.225541,0.376914,0.461733,0.480906,0.435180,0.937353,0.706019,0.631171,0.049842,0.903913,0.909390,0.780213
0.057280,0.225224,0.131349,0.398836,0.922623,0.472060,0.013403,0.282746,0.044595,0.036288,0.275720,0.275612,0.787127,0.974835,0.371207,0.428887,0.844789,0.268139,0.156382,0.853090,0.046501,0.619699,0.561993,0.345920,0.315190,0.771858,0.086425,0.236784,0.732449,0.548321,0.127988,0.882136,0.393448,0.827868,0.787713,0.624425,0.494481,0.979551,0.144965,0.725156,0.191191,0.338263,0.308699,0.947036,0.967356,0.183015,0.022035,0.720008,0.417990,0.088840
0.545106,0.980517,0.227409,0.403978,0.542546,0.791700,0.548839,0.612900,0.226147,0.846919,0.428631,0.140960,0.664188,0.216090,0.097563,0.861987,0.460162,0.749284,0.290588,0.786970,0.111936,0.355973,0.978062,0.793990,0.497256,0.339777,0.872136,0.544848,0.758425,0.754108,0.017946,0.126254,0.659629,0.161620,0.255493,0.946638,0.560182,0.750730,0.557981,0.552514,0.094152,0.343663,0.282431,0.390728,0.798344,0.371933,0.451697,0.397381,0.093408,0.441072
0.186723,0.094036,0.356671,0.757482,0.276442,0.312349,0.642675,0.195841,0.896958,0.520191,0.447603,0.557820,0.166034,0.613473,0.363101,0.897186,0.168854,0.507051,0.598113,0.033384,0.363693,0.732635,0.820378,0.313162,0.798593,0.967756,0.856874,0.117644,0.739730,0.319667,0.988416,0.485359,0.122434,0.725186,0.323011,0.997078,0.979782,0.656134,0.129826,0.686861,0.093030,0.029364,0.822958,0.209753,0.379027,0.973457,0.336841,0.296490,0.918208,0.110748
0.988066,0.901296,0.651668,0.314061,0.254322,0.819255,0.879822,0.525435,0.244340,0.112943,0.087179,0.719077,0.420119,0.905360,0.739671,0.191260,0.613777,0.435505,0.577250,0.738069,0.806196,0.843737,0.253975,0.031116,0.739295,0.106344,0.314920,0.003817,0.681669,0.167132,0.655282,0.991743,0.072671,0.077078,0.340380,0.866387,0.215530,0.360378,0.068505,0.763155,0.408306,0.759249,0.903608,0.232763,0.807396,0.059094,0.898847,0.650769,0.874227,0.000188
0.389759,0.379503,0.226730,0.381612,0.128849,0.412761,0.802354,0.479070,0.018000,0.421444,0.027175,0.966243,0.127454,0.707688,0.972776,0.826039,0.699315,0.839461,0.981799,0.621344,0.559185,0.628238,0.532676,0.635089,0.449842,0.218443,0.120247,0.068341,0.263316,0.046124,0.567171,0.283828,0.824535,0.074241,0.226351,0.730246,0.598808,0.064491,0.877239,0.877262,0.330408,0.340406,0.989028,0.626176,0.531317,0.838152,0.285290,0.429183,0.267777,0.789161
0.658825,0.252307,0.220225,0.488375,0.737566,0.525240,0.032646,0.868552,0.064687,0.955824,0.025142,0.694450,0.082207,0.910677,0.464433,0.137524,0.340816,0.164825,0.170582,0.948108,0.445246,0.788802,0.639606,0.676426,0.131693,0.234184,0.786750,0.970766,0.262676,0.271569,0.472897,0.983840,0.268959,0.406972,0.891480,0.002921,0.039766,0.604072,0.907380,0.238857,0.469642,0.450465,0.472971,0.622520,0.469744,0.447468,0.474288,0.590867,0.537007,0.854136
0.833317,0.843925,0.284908,0.462852,0.438538,0.218510,0.396797,0.044388,0.277822,0.816682,0.284562,0.818207,0.531599,0.879863,0.574780,0.029668,0.675420,0.044854,0.450597,0.929427,0.165204,0.389872,0.729860,0.882259,0.670943,0.258173,0.674608,0.296728,0.718429,0.954033,0.721393,0.862881,0.002104,0.717572,0.829588,0.040559,0.871598,0.256694,0.665292,0.800355,0.662665,0.092285,0.596322,0.549584,0.900321,0.404240,0.321081,0.749851,0.412675,0.646096
0.888039,0.598692,0.502154,0.138871,0.115738,0.154322,0.171848,0.637877,0.740981,0.529992,0.829018,0.991263,0.820013,0.694882,0.532493,0.448853,0.084392,0.399369,0.910135,0.808023,0.216051,0.466608,0.816723,0.067385,0.387393,0.851841,0.403898,0.077615,0.542534,0.861742,0.590286,0.226279,0.384240,0.450123,0.579266,0.759351,0.098874,0.889652,0.012310,0.370052,0.027420,0.392974,0.525813,0.511681,0.165628,0.645741,0.044778,0.761907,0.946644,0.339769
0.378910,0.006710,0.385875,0.791720,0.595989,0.101260,0.847139,0.531085,0.841723,0.580222,0.559688,0.105259,0.167360,0.972025,0.228487,0.977452,0.531913,0.135789,0.099302,0.208864,0.925637,0.414150,0.395434,0.313206,0.147062,0.487851,0.130048,0.835480,0.370397,0.374804,0.474006,0.444128,0.994858,0.545381,0.088202,0.606877,0.151584,0.030938,0.970742,0.773539,0.980109,0.477878,0.532258,0.168337,0.246907,0.838549,0.356186,0.826815,0.709014,0.177171
0.677387,0.235037,0.830689,0.544828,0.165242,0.582984,0.999714,0.150521,0.816757,0.207309,0.782388,0.734578,0.300489,0.325823,0.792521,0.461446,0.730818,0.147984,0.852558,0.710885,0.906943,0.132372,0.593014,0.599121,0.353461,0.458466,0.037982,0.745860,0.549322,0.057741,0.680756,0.466782,0.034461,0.969608,0.949112,0.512902,0.093672,0.754621,0.491931,0.302447,0.491418,0.522444,0.562712,0.441224,0.605755,0.918735,0.362268,0.725716,0.894453,0.455979
0.602117,0.591407,0.806589,0.476483,0.996123,0.059472,0.003168,0.640198,0.298435,0.240382,0.311899,0.256048,0.030790,0.971533,0.220745,0.734030,0.762596,0.929257,0.030549,0.872048,0.527226,0.632544,0.644470,0.819798,0.333407,0.733051,0.528578,0.793394,0.990546,0.200651,0.994649,0.089812,0.002318,0.044162,0.341782,0.632906,0.069030,0.005666,0.937091,0.821927,0.809183,0.884424,0.700034,0.104404,0.399100,0.723149,0.280334,0.687406,0.024498,0.306137
